id	image_url
US10761712B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10761712B2__6.png
US9436951B1__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9436951B1__3.png
US8676911B1__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8676911B1__7.png
US10666716B1__11	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10666716B1__11.png
US20220405528A1__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20220405528A1__2.png
US9503499B1__10	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9503499B1__10.png
US7761429B2__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US7761429B2__7.png
US8103307B2__12	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8103307B2__12.png
US10432695B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10432695B2__5.png
US20140067704A1__10	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20140067704A1__10.png
US11354946B2__14	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11354946B2__14.png
US20170004507A1__14	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20170004507A1__14.png
US11316966B2__215	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11316966B2__215.png
US20210037004A1__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20210037004A1__5.png
US11249633B2__44	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11249633B2__44.png
US10102546B2__15	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10102546B2__15.png
US8705356B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8705356B2__5.png
US11113254B1__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11113254B1__7.png
US9935455B2__17	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9935455B2__17.png
US10621019B1__17	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10621019B1__17.png
US20190007411A1__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20190007411A1__7.png
US11232083B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11232083B2__2.png
US10379601B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10379601B2__5.png
US11494393B2__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11494393B2__3.png
US10782691B2__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10782691B2__4.png
US10855760B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10855760B2__5.png
US20120101806A1__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20120101806A1__7.png
US11113353B1__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11113353B1__7.png
US7716077B1__36	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US7716077B1__36.png
US20170078434A1__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20170078434A1__5.png
US10482421B1__13	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10482421B1__13.png
US9600449B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9600449B2__5.png
US20140149867A1__28	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20140149867A1__28.png
US20180020067A1__12	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20180020067A1__12.png
US9360893B2__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9360893B2__3.png
US20180174138A1__12	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20180174138A1__12.png
US11023055B2__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11023055B2__4.png
US20110125585A1__10	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20110125585A1__10.png
US20220197246A1__84	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20220197246A1__84.png
US20190362293A1__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20190362293A1__6.png
US20110228506A1__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20110228506A1__4.png
US11233871B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11233871B2__6.png
US20170364669A1__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20170364669A1__3.png
US10309935B1__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10309935B1__9.png
US20180033250A1__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20180033250A1__9.png
US11157852B2__37	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11157852B2__37.png
US9626653B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9626653B2__2.png
US10462545B2__8	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10462545B2__8.png
US10528210B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10528210B2__5.png
US10885067B2__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10885067B2__9.png
US11467722B2__38	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11467722B2__38.png
US9329701B2__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9329701B2__3.png
US11338616B1__16	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11338616B1__16.png
US11467726B2__46	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11467726B2__46.png
US10107064B2__15	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10107064B2__15.png
US11500670B2__16	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11500670B2__16.png
US20090094522A1__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20090094522A1__2.png
US20220245574A1__83	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20220245574A1__83.png
US10911509B2__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10911509B2__4.png
US10893036B2__18	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10893036B2__18.png
US11099939B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11099939B2__2.png
US8001103B2__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8001103B2__9.png
USRE43346E1__17	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/USRE43346E1__17.png
US10775999B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10775999B2__6.png
US10417174B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10417174B2__6.png
US9070156B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9070156B2__5.png
US11205213B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11205213B2__2.png
US9213713B2__11	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9213713B2__11.png
US11294726B2__13	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11294726B2__13.png
US9378121B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9378121B2__6.png
US10237235B1__8	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10237235B1__8.png
US10749762B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10749762B2__2.png
US20200028699A1__19	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20200028699A1__19.png
US8001058B1__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8001058B1__9.png
US11412574B2__19	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11412574B2__19.png
US10996640B1__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10996640B1__2.png
US20160171567A1__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20160171567A1__7.png
US8984559B2__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8984559B2__4.png
US9811532B2__10	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9811532B2__10.png
US11425266B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11425266B2__6.png
US20100042578A1__36	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20100042578A1__36.png
US20100076249A1__13	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20100076249A1__13.png
US10846748B2__10	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10846748B2__10.png
US20170193562A1__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20170193562A1__2.png
US11537384B2__16	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11537384B2__16.png
US8402061B1__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8402061B1__2.png
US9245046B2__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9245046B2__3.png
US8775328B1__27	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8775328B1__27.png
US11343473B2__25	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11343473B2__25.png
US8612646B2__12	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8612646B2__12.png
US10673617B1__11	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10673617B1__11.png
US10007698B2__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10007698B2__3.png
US9658906B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9658906B2__5.png
US10013980B2__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10013980B2__3.png
US8768788B2__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8768788B2__4.png
US20220237184A1__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20220237184A1__4.png
US11017621B1__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11017621B1__4.png
US11401742B1__13	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11401742B1__13.png
US20190303684A1__11	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20190303684A1__11.png
US10895965B2__11	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10895965B2__11.png
US9710748B2__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9710748B2__4.png
US10796102B2__20	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10796102B2__20.png
US10776174B2__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10776174B2__4.png
US20120172667A1__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20120172667A1__9.png
US10901513B2__21	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10901513B2__21.png
US10609042B2__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10609042B2__4.png
US11182823B2__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11182823B2__9.png
US20210026982A1__14	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20210026982A1__14.png
US9819620B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9819620B2__5.png
US11401116B1__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11401116B1__7.png
US11127034B1__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11127034B1__7.png
US10241983B1__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10241983B1__4.png
US20140358678A1__19	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20140358678A1__19.png
US9620108B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9620108B2__2.png
US11093497B1__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11093497B1__2.png
US8316658B2__8	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8316658B2__8.png
US20220197246A1__94	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20220197246A1__94.png
US10497053B2__8	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10497053B2__8.png
US20220398038A1__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20220398038A1__2.png
US7733944B2__10	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US7733944B2__10.png
US20110060649A1__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20110060649A1__6.png
US9865280B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9865280B2__6.png
US9172730B2__11	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9172730B2__11.png
US20210232545A1__8	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20210232545A1__8.png
US8838484B2__11	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8838484B2__11.png
US20110225038A1__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20110225038A1__2.png
US9009592B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9009592B2__6.png
US10713320B2__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10713320B2__4.png
US9749333B2__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9749333B2__5.png
US10459506B1__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10459506B1__9.png
US20130046833A1__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20130046833A1__6.png
US10877637B1__10	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10877637B1__10.png
US9202248B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9202248B2__6.png
US20100106852A1__33	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20100106852A1__33.png
US9131047B2__8	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9131047B2__8.png
US9942840B2__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9942840B2__7.png
US10410532B1__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10410532B1__4.png
US10554850B2__39	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10554850B2__39.png
US20160071162A1__33	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20160071162A1__33.png
US11176589B2__17	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11176589B2__17.png
US20200193858A1__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20200193858A1__3.png
US20170186033A1__12	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20170186033A1__12.png
US9678981B1__10	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9678981B1__10.png
US10929947B2__11	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10929947B2__11.png
US20120011450A1__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20120011450A1__2.png
US11044554B2__13	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11044554B2__13.png
US9405751B2__35	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9405751B2__35.png
US20220058828A1__22	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20220058828A1__22.png
US10061807B2__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10061807B2__6.png
US9811794B2__20	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9811794B2__20.png
US9471580B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9471580B2__2.png
US9218437B1__22	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9218437B1__22.png
US9633119B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US9633119B2__2.png
US20110141493A1__15	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20110141493A1__15.png
US11226976B2__25	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11226976B2__25.png
US10409648B1__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10409648B1__3.png
US20130282540A1__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20130282540A1__3.png
US8396352B2__39	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8396352B2__39.png
US10455053B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10455053B2__2.png
US20200302825A1__4	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20200302825A1__4.png
US10685669B1__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10685669B1__5.png
US11445168B1__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11445168B1__9.png
US20200242129A1__22	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20200242129A1__22.png
US8725679B2__7	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8725679B2__7.png
US8848710B2__8	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US8848710B2__8.png
US10755571B1__5	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10755571B1__5.png
US11381578B1__9	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US11381578B1__9.png
US10963878B2__3	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10963878B2__3.png
US10425284B2__28	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US10425284B2__28.png
US7802137B2__2	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US7802137B2__2.png
US20210385261A1__6	https://raw.githubusercontent.com/0xnakul/PatentDesc-testims/b966911e328f44e16b4e6f6f81b57c4d24cddd4a/images/US20210385261A1__6.png
